user,session,timepress,timerelease,keycode,keyname
21,3,2153,2231,103,numpad_7
21,3,2449,2543,102,numpad_6
21,3,2699,2808,97,numpad_1
21,3,3042,3151,10,enter
21,4,0,125,105,numpad_9
21,4,390,515,97,numpad_1
21,4,702,780,100,numpad_4
21,4,1388,1451,97,numpad_1
21,4,1825,1934,105,numpad_9
21,4,2340,2418,99,numpad_3
21,4,2746,2824,103,numpad_7
21,4,3026,3120,103,numpad_7
21,4,3354,3463,102,numpad_6
21,4,3682,3791,97,numpad_1
21,4,4119,4197,10,enter
21,5,0,125,105,numpad_9
21,5,374,562,97,numpad_1
21,5,718,827,100,numpad_4
21,5,1014,1108,97,numpad_1
21,5,1622,1747,105,numpad_9
21,5,1981,2090,99,numpad_3
21,5,2387,2527,103,numpad_7
21,5,2683,2792,103,numpad_7
21,5,3136,3229,102,numpad_6
21,5,3416,3510,97,numpad_1
21,5,3775,3869,10,enter
21,6,0,125,105,numpad_9
21,6,328,453,97,numpad_1
21,6,593,671,100,numpad_4
21,6,843,936,97,numpad_1
21,6,1186,1264,105,numpad_9
21,6,1514,1623,99,numpad_3
21,6,2044,2122,103,numpad_7
21,6,2247,2356,103,numpad_7
21,6,2699,2824,102,numpad_6
21,6,3027,3152,97,numpad_1
21,6,3370,3479,10,enter
21,7,0,93,105,numpad_9
21,7,405,499,97,numpad_1
21,7,671,733,100,numpad_4
21,7,905,998,97,numpad_1
21,7,1607,1716,105,numpad_9
21,7,2012,2121,99,numpad_3
21,7,2449,2558,103,numpad_7
21,7,2745,2839,103,numpad_7
21,7,3151,3245,102,numpad_6
21,7,3432,3510,97,numpad_1
21,7,3837,3962,10,enter
21,8,0,125,105,numpad_9
21,8,390,483,97,numpad_1
21,8,639,733,100,numpad_4
21,8,889,967,97,numpad_1
21,8,1263,1357,105,numpad_9
21,8,1560,1653,99,numpad_3
21,8,1887,1981,103,numpad_7
21,8,2121,2168,103,numpad_7
21,8,2402,2511,102,numpad_6
21,8,2699,2792,97,numpad_1
21,8,3042,3135,10,enter
21,9,0,141,105,numpad_9
21,9,375,546,97,numpad_1
21,9,687,811,100,numpad_4
21,9,952,1045,97,numpad_1
21,9,1576,1685,105,numpad_9
21,9,1903,2044,99,numpad_3
21,9,2543,2637,103,numpad_7
21,9,2761,2886,103,numpad_7
21,9,3448,3541,102,numpad_6
21,9,3744,3853,97,numpad_1
21,9,4087,4181,10,enter
21,10,0,109,105,numpad_9
21,10,359,437,97,numpad_1
21,10,608,702,100,numpad_4
21,10,873,967,97,numpad_1
21,10,1201,1295,105,numpad_9
21,10,1497,1607,99,numpad_3
21,10,2090,2215,103,numpad_7
21,10,2371,2418,103,numpad_7
21,10,2667,2745,102,numpad_6
21,10,2948,3057,97,numpad_1
21,10,3276,3369,10,enter
21,11,0,78,105,numpad_9
21,11,421,530,97,numpad_1
21,11,671,780,100,numpad_4
21,11,967,1092,97,numpad_1
21,11,1342,1482,105,numpad_9
21,11,1841,1934,99,numpad_3
21,11,2200,2293,103,numpad_7
21,11,2418,2496,103,numpad_7
21,11,2746,2824,102,numpad_6
21,11,3026,3136,97,numpad_1
21,11,3370,3494,10,enter
21,12,0,78,105,numpad_9
21,12,328,406,97,numpad_1
21,12,593,671,100,numpad_4
21,12,843,936,97,numpad_1
21,12,1170,1248,105,numpad_9
21,12,1513,1576,99,numpad_3
21,12,2512,2637,103,numpad_7
21,12,2902,2964,103,numpad_7
21,12,3573,3666,102,numpad_6
21,12,3853,3947,97,numpad_1
21,12,4228,4337,10,enter
21,13,0,110,105,numpad_9
21,13,359,453,97,numpad_1
21,13,593,702,100,numpad_4
21,13,858,968,97,numpad_1
21,13,1186,1295,105,numpad_9
21,13,1482,1592,99,numpad_3
21,13,2075,2169,103,numpad_7
21,13,2278,2356,103,numpad_7
21,13,2699,2824,102,numpad_6
21,13,3011,3105,97,numpad_1
21,13,3354,3464,10,enter
21,14,0,125,105,numpad_9
21,14,343,452,97,numpad_1
21,14,577,671,100,numpad_4
21,14,842,936,97,numpad_1
21,14,1388,1498,105,numpad_9
21,14,1747,1856,99,numpad_3
21,14,2122,2215,103,numpad_7
21,14,2356,2434,103,numpad_7
21,14,2746,2855,102,numpad_6
21,14,3026,3104,97,numpad_1
21,14,3323,3416,10,enter
21,15,0,93,105,numpad_9
21,15,359,437,97,numpad_1
21,15,577,639,100,numpad_4
21,15,827,905,97,numpad_1
21,15,1513,1622,105,numpad_9
21,15,1841,1950,99,numpad_3
21,15,2277,2355,103,numpad_7
21,15,2496,2574,103,numpad_7
21,15,2808,2886,102,numpad_6
21,15,3057,3151,97,numpad_1
21,15,3385,3479,10,enter
21,16,0,109,105,numpad_9
21,16,375,484,97,numpad_1
21,16,624,733,100,numpad_4
21,16,921,1030,97,numpad_1
21,16,1576,1685,105,numpad_9
21,16,1997,2091,99,numpad_3
21,16,2418,2496,103,numpad_7
21,16,2652,2730,103,numpad_7
21,16,3229,3339,102,numpad_6
21,16,3526,3604,97,numpad_1
21,16,3885,3931,10,enter
21,17,0,109,105,numpad_9
21,17,390,483,97,numpad_1
21,17,624,717,100,numpad_4
21,17,873,998,97,numpad_1
21,17,1529,1669,105,numpad_9
21,17,1965,2106,99,numpad_3
21,17,2402,2511,103,numpad_7
21,17,2636,2730,103,numpad_7
21,17,2979,3073,102,numpad_6
21,17,3369,3510,97,numpad_1
21,17,3806,3915,10,enter
21,18,0,141,105,numpad_9
21,18,359,468,97,numpad_1
21,18,624,687,100,numpad_4
21,18,890,999,97,numpad_1
21,18,1264,1358,105,numpad_9
21,18,1607,1732,99,numpad_3
21,18,2044,2138,103,numpad_7
21,18,2262,2356,103,numpad_7
21,18,2637,2762,102,numpad_6
21,18,3120,3198,97,numpad_1
21,18,3510,3620,10,enter
21,19,0,93,105,numpad_9
21,19,343,468,97,numpad_1
21,19,639,717,100,numpad_4
21,19,904,998,97,numpad_1
21,19,1232,1310,105,numpad_9
21,19,1575,1716,99,numpad_3
21,19,1996,2106,103,numpad_7
21,19,2230,2308,103,numpad_7
21,19,2527,2620,102,numpad_6
21,19,2839,2964,97,numpad_1
21,19,3229,3322,10,enter
22,0,0,63,105,numpad_9
22,0,156,250,97,numpad_1
22,0,328,390,100,numpad_4
22,0,515,593,97,numpad_1
22,0,718,811,105,numpad_9
22,0,905,983,99,numpad_3
22,0,1155,1217,103,numpad_7
22,0,1295,1357,103,numpad_7
22,0,1513,1591,102,numpad_6
22,0,1685,1763,97,numpad_1
22,0,1919,1981,10,enter
22,1,0,47,105,numpad_9
22,1,156,218,97,numpad_1
22,1,328,406,100,numpad_4
22,1,530,608,97,numpad_1
22,1,671,749,105,numpad_9
22,1,889,936,99,numpad_3
22,1,1092,1139,103,numpad_7
22,1,1217,1295,103,numpad_7
22,1,1388,1466,102,numpad_6
22,1,1560,1638,97,numpad_1
22,1,1763,1856,10,enter
22,2,0,78,105,numpad_9
22,2,187,250,97,numpad_1
22,2,343,406,100,numpad_4
22,2,530,624,97,numpad_1
22,2,733,842,105,numpad_9
22,2,952,1030,99,numpad_3
22,2,1170,1232,103,numpad_7
22,2,1326,1404,103,numpad_7
22,2,1529,1591,102,numpad_6
22,2,1685,1747,97,numpad_1
22,2,1872,1950,10,enter
22,3,0,62,105,numpad_9
22,3,171,249,97,numpad_1
22,3,374,452,100,numpad_4
22,3,608,686,97,numpad_1
22,3,764,842,105,numpad_9
22,3,998,1076,99,numpad_3
22,3,1279,1341,103,numpad_7
22,3,1419,1482,103,numpad_7
22,3,1669,1747,102,numpad_6
22,3,1840,1918,97,numpad_1
22,3,2184,2262,10,enter
22,4,0,62,105,numpad_9
22,4,109,187,97,numpad_1
22,4,281,359,100,numpad_4
22,4,499,593,97,numpad_1
22,4,655,749,105,numpad_9
22,4,842,920,99,numpad_3
22,4,1076,1107,103,numpad_7
22,4,1217,1279,103,numpad_7
22,4,1357,1482,102,numpad_6
22,4,1466,1560,97,numpad_1
22,4,1669,1747,10,enter
22,5,0,93,105,numpad_9
22,5,124,234,97,numpad_1
22,5,358,421,100,numpad_4
22,5,686,780,97,numpad_1
22,5,889,951,105,numpad_9
22,5,1076,1154,99,numpad_3
22,5,1279,1326,103,numpad_7
22,5,1451,1482,103,numpad_7
22,5,1591,1669,102,numpad_6
22,5,1731,1809,97,numpad_1
22,5,1950,2028,10,enter
22,6,0,63,105,numpad_9
22,6,141,234,97,numpad_1
22,6,312,390,100,numpad_4
22,6,499,577,97,numpad_1
22,6,671,718,105,numpad_9
22,6,858,936,99,numpad_3
22,6,1061,1123,103,numpad_7
22,6,1201,1264,103,numpad_7
22,6,1357,1451,102,numpad_6
22,6,1513,1576,97,numpad_1
22,6,1685,1779,10,enter
22,7,0,63,105,numpad_9
22,7,109,203,97,numpad_1
22,7,312,359,100,numpad_4
22,7,499,577,97,numpad_1
22,7,640,749,105,numpad_9
22,7,843,905,99,numpad_3
22,7,1030,1092,103,numpad_7
22,7,1186,1233,103,numpad_7
22,7,1342,1467,102,numpad_6
22,7,1435,1529,97,numpad_1
22,7,1623,1716,10,enter
22,8,0,94,105,numpad_9
22,8,109,218,97,numpad_1
22,8,296,374,100,numpad_4
22,8,484,593,97,numpad_1
22,8,671,749,105,numpad_9
22,8,874,952,99,numpad_3
22,8,1139,1201,103,numpad_7
22,8,1310,1357,103,numpad_7
22,8,1591,1669,102,numpad_6
22,8,2153,2215,97,numpad_1
22,8,2387,2480,10,enter
22,9,0,94,105,numpad_9
22,9,203,250,97,numpad_1
22,9,359,421,100,numpad_4
22,9,546,624,97,numpad_1
22,9,702,796,105,numpad_9
22,9,889,983,99,numpad_3
22,9,1108,1170,103,numpad_7
22,9,1248,1311,103,numpad_7
22,9,1420,1498,102,numpad_6
22,9,1576,1654,97,numpad_1
22,9,1779,1857,10,enter
22,10,0,63,105,numpad_9
22,10,63,156,97,numpad_1
22,10,250,328,100,numpad_4
22,10,484,593,97,numpad_1
22,10,687,796,105,numpad_9
22,10,921,999,99,numpad_3
22,10,1139,1202,103,numpad_7
22,10,1311,1358,103,numpad_7
22,10,1467,1576,102,numpad_6
22,10,1560,1685,97,numpad_1
22,10,1779,1872,10,enter
22,11,0,63,105,numpad_9
22,11,125,219,97,numpad_1
22,11,312,375,100,numpad_4
22,11,484,577,97,numpad_1
22,11,593,687,105,numpad_9
22,11,780,874,99,numpad_3
22,11,999,1061,103,numpad_7
22,11,1139,1201,103,numpad_7
22,11,1311,1404,102,numpad_6
22,11,1404,1498,97,numpad_1
22,11,1638,1716,10,enter
22,12,0,94,105,numpad_9
22,12,140,234,97,numpad_1
22,12,312,390,100,numpad_4
22,12,499,577,97,numpad_1
22,12,640,718,105,numpad_9
22,12,827,905,99,numpad_3
22,12,1045,1123,103,numpad_7
22,12,1201,1248,103,numpad_7
22,12,1373,1482,102,numpad_6
22,12,1466,1560,97,numpad_1
22,12,1669,1747,10,enter
22,13,0,62,105,numpad_9
22,13,140,203,97,numpad_1
22,13,312,374,100,numpad_4
22,13,468,562,97,numpad_1
22,13,624,686,105,numpad_9
22,13,796,858,99,numpad_3
22,13,998,1045,103,numpad_7
22,13,1123,1186,103,numpad_7
22,13,1295,1388,102,numpad_6
22,13,1388,1482,97,numpad_1
22,13,1607,1669,10,enter
22,14,0,62,105,numpad_9
22,14,140,202,97,numpad_1
22,14,296,390,100,numpad_4
22,14,483,577,97,numpad_1
22,14,655,733,105,numpad_9
22,14,842,920,99,numpad_3
22,14,1092,1154,103,numpad_7
22,14,1232,1295,103,numpad_7
22,14,1419,1497,102,numpad_6
22,14,1591,1653,97,numpad_1
22,14,1794,1856,10,enter
22,15,0,62,105,numpad_9
22,15,125,203,97,numpad_1
22,15,312,374,100,numpad_4
22,15,483,561,97,numpad_1
22,15,608,686,105,numpad_9
22,15,780,873,99,numpad_3
22,15,998,1061,103,numpad_7
22,15,1139,1201,103,numpad_7
22,15,1310,1404,102,numpad_6
22,15,1419,1497,97,numpad_1
22,15,1638,1716,10,enter
22,16,0,78,105,numpad_9
22,16,203,266,97,numpad_1
22,16,375,453,100,numpad_4
22,16,546,640,97,numpad_1
22,16,718,796,105,numpad_9
22,16,905,983,99,numpad_3
22,16,1155,1186,103,numpad_7
22,16,1280,1358,103,numpad_7
22,16,1482,1560,102,numpad_6
22,16,1638,1716,97,numpad_1
22,16,1857,1904,10,enter
22,17,0,62,105,numpad_9
22,17,140,203,97,numpad_1
22,17,296,359,100,numpad_4
22,17,499,546,97,numpad_1
22,17,608,702,105,numpad_9
22,17,827,873,99,numpad_3
22,17,1029,1092,103,numpad_7
22,17,1185,1248,103,numpad_7
22,17,1357,1435,102,numpad_6
22,17,1482,1560,97,numpad_1
22,17,1685,1763,10,enter
22,18,0,78,105,numpad_9
22,18,110,219,97,numpad_1
22,18,312,375,100,numpad_4
22,18,500,578,97,numpad_1
22,18,609,687,105,numpad_9
22,18,796,874,99,numpad_3
22,18,999,1046,103,numpad_7
22,18,1155,1202,103,numpad_7
22,18,1295,1436,102,numpad_6
22,18,1389,1498,97,numpad_1
22,18,1592,1670,10,enter
22,19,0,94,105,numpad_9
22,19,172,250,97,numpad_1
22,19,344,422,100,numpad_4
22,19,515,593,97,numpad_1
22,19,734,812,105,numpad_9
22,19,921,999,99,numpad_3
22,19,1139,1202,103,numpad_7
22,19,1311,1373,103,numpad_7
22,19,1467,1545,102,numpad_6
22,19,1638,1701,97,numpad_1
22,19,1841,1904,10,enter
23,0,0,93,105,numpad_9
23,0,280,390,97,numpad_1
23,0,546,639,100,numpad_4
23,0,811,904,97,numpad_1
23,0,1107,1232,105,numpad_9
23,0,1404,1513,99,numpad_3
23,0,1653,1747,103,numpad_7
23,0,1934,2012,103,numpad_7
23,0,2262,2355,102,numpad_6
23,0,2589,2683,97,numpad_1
23,0,3011,3120,10,enter
23,1,0,94,105,numpad_9
23,1,406,484,97,numpad_1
23,1,671,780,100,numpad_4
23,1,968,1061,97,numpad_1
23,1,1248,1358,105,numpad_9
23,1,1607,1701,99,numpad_3
23,1,1904,1966,103,numpad_7
23,1,2153,2262,103,numpad_7
23,1,2434,2528,102,numpad_6
23,1,2762,2840,97,numpad_1
23,1,3089,3214,10,enter
23,2,0,109,105,numpad_9
23,2,390,468,97,numpad_1
23,2,702,780,100,numpad_4
23,2,1014,1123,97,numpad_1
23,2,1419,1513,105,numpad_9
23,2,1887,2012,99,numpad_3
23,2,2246,2340,103,numpad_7
23,2,2589,2652,103,numpad_7
23,2,2933,3026,102,numpad_6
23,2,3276,3416,97,numpad_1
23,2,3775,3884,10,enter
23,3,0,94,105,numpad_9
23,3,390,484,97,numpad_1
23,3,687,796,100,numpad_4
23,3,1014,1123,97,numpad_1
23,3,1326,1435,105,numpad_9
23,3,1701,1825,99,numpad_3
23,3,2013,2106,103,numpad_7
23,3,2293,2418,103,numpad_7
23,3,2543,2652,102,numpad_6
23,3,2902,3027,97,numpad_1
23,3,3292,3401,10,enter
23,4,0,62,105,numpad_9
23,4,421,514,97,numpad_1
23,4,904,1014,100,numpad_4
23,4,1762,1872,97,numpad_1
23,4,2184,2262,105,numpad_9
23,4,2542,2652,99,numpad_3
23,4,3104,3213,103,numpad_7
23,4,3525,3619,103,numpad_7
23,4,3822,3900,102,numpad_6
23,4,4196,4305,97,numpad_1
23,4,4711,4820,10,enter
23,5,0,109,105,numpad_9
23,5,343,436,97,numpad_1
23,5,655,748,100,numpad_4
23,5,967,1076,97,numpad_1
23,5,1279,1404,105,numpad_9
23,5,1622,1731,99,numpad_3
23,5,1965,2043,103,numpad_7
23,5,2262,2371,103,numpad_7
23,5,2574,2683,102,numpad_6
23,5,2886,3010,97,numpad_1
23,5,3307,3432,10,enter
23,6,0,109,105,numpad_9
23,6,328,437,97,numpad_1
23,6,624,702,100,numpad_4
23,6,905,1014,97,numpad_1
23,6,1342,1435,105,numpad_9
23,6,1669,1794,99,numpad_3
23,6,1997,2075,103,numpad_7
23,6,2262,2371,103,numpad_7
23,6,2512,2590,102,numpad_6
23,6,2839,2949,97,numpad_1
23,6,3198,3323,10,enter
23,7,0,109,105,numpad_9
23,7,375,468,97,numpad_1
23,7,656,765,100,numpad_4
23,7,921,1046,97,numpad_1
23,7,1233,1342,105,numpad_9
23,7,1560,1685,99,numpad_3
23,7,1857,1935,103,numpad_7
23,7,2122,2247,103,numpad_7
23,7,2387,2496,102,numpad_6
23,7,2746,2840,97,numpad_1
23,7,3074,3198,10,enter
23,8,0,93,105,numpad_9
23,8,327,421,97,numpad_1
23,8,593,671,100,numpad_4
23,8,889,983,97,numpad_1
23,8,1185,1295,105,numpad_9
23,8,1544,1622,99,numpad_3
23,8,1887,1965,103,numpad_7
23,8,2199,2277,103,numpad_7
23,8,2480,2589,102,numpad_6
23,8,2855,2948,97,numpad_1
23,8,3338,3447,10,enter
23,9,0,94,105,numpad_9
23,9,343,437,97,numpad_1
23,9,655,733,100,numpad_4
23,9,920,1014,97,numpad_1
23,9,1201,1310,105,numpad_9
23,9,1513,1622,99,numpad_3
23,9,1810,1888,103,numpad_7
23,9,2090,2168,103,numpad_7
23,9,2371,2449,102,numpad_6
23,9,2699,2792,97,numpad_1
23,9,3026,3136,10,enter
23,10,0,110,105,numpad_9
23,10,328,422,97,numpad_1
23,10,593,687,100,numpad_4
23,10,905,1014,97,numpad_1
23,10,1233,1342,105,numpad_9
23,10,1576,1685,99,numpad_3
23,10,1888,1997,103,numpad_7
23,10,2200,2294,103,numpad_7
23,10,2481,2574,102,numpad_6
23,10,2746,2855,97,numpad_1
23,10,3089,3214,10,enter
23,11,0,110,105,numpad_9
23,11,375,500,97,numpad_1
23,11,687,796,100,numpad_4
23,11,999,1108,97,numpad_1
23,11,1311,1436,105,numpad_9
23,11,1639,1748,99,numpad_3
23,11,1935,2029,103,numpad_7
23,11,2231,2278,103,numpad_7
23,11,2497,2637,102,numpad_6
23,11,2824,2965,97,numpad_1
23,11,3183,3308,10,enter
23,12,0,109,105,numpad_9
23,12,359,437,97,numpad_1
23,12,624,718,100,numpad_4
23,12,952,1045,97,numpad_1
23,12,1295,1420,105,numpad_9
23,12,1669,1794,99,numpad_3
23,12,1997,2075,103,numpad_7
23,12,2309,2402,103,numpad_7
23,12,2621,2699,102,numpad_6
23,12,2964,3058,97,numpad_1
23,12,3401,3526,10,enter
23,13,0,110,105,numpad_9
23,13,312,437,97,numpad_1
23,13,624,718,100,numpad_4
23,13,952,1046,97,numpad_1
23,13,1280,1389,105,numpad_9
23,13,1638,1748,99,numpad_3
23,13,1935,2013,103,numpad_7
23,13,2262,2372,103,numpad_7
23,13,2528,2621,102,numpad_6
23,13,2886,2964,97,numpad_1
23,13,3230,3370,10,enter
23,14,0,109,105,numpad_9
23,14,312,390,97,numpad_1
23,14,577,687,100,numpad_4
23,14,889,999,97,numpad_1
23,14,1170,1279,105,numpad_9
23,14,1513,1607,99,numpad_3
23,14,1825,1919,103,numpad_7
23,14,2106,2215,103,numpad_7
23,14,2371,2481,102,numpad_6
23,14,2715,2808,97,numpad_1
23,14,3042,3136,10,enter
23,15,0,109,105,numpad_9
23,15,328,437,97,numpad_1
23,15,577,686,100,numpad_4
23,15,889,998,97,numpad_1
23,15,1186,1295,105,numpad_9
23,15,1544,1654,99,numpad_3
23,15,1872,1981,103,numpad_7
23,15,2153,2246,103,numpad_7
23,15,2402,2512,102,numpad_6
23,15,2761,2886,97,numpad_1
23,15,3136,3260,10,enter
23,16,0,140,105,numpad_9
23,16,390,515,97,numpad_1
23,16,686,764,100,numpad_4
23,16,952,1045,97,numpad_1
23,16,1435,1560,105,numpad_9
23,16,1794,1888,99,numpad_3
23,16,2075,2184,103,numpad_7
23,16,2340,2449,103,numpad_7
23,16,2605,2699,102,numpad_6
23,16,2902,2995,97,numpad_1
23,16,3229,3338,10,enter
23,17,0,109,105,numpad_9
23,17,406,531,97,numpad_1
23,17,687,780,100,numpad_4
23,17,952,1030,97,numpad_1
23,17,1513,1591,105,numpad_9
23,17,1841,1919,99,numpad_3
23,17,2169,2231,103,numpad_7
23,17,2434,2512,103,numpad_7
23,17,2699,2777,102,numpad_6
23,17,2995,3089,97,numpad_1
23,17,3323,3417,10,enter
23,18,0,78,105,numpad_9
23,18,733,827,97,numpad_1
23,18,1029,1107,100,numpad_4
23,18,1295,1388,97,numpad_1
23,18,1575,1685,105,numpad_9
23,18,1887,2012,99,numpad_3
23,18,2215,2293,103,numpad_7
23,18,2480,2589,103,numpad_7
23,18,2745,2839,102,numpad_6
23,18,3120,3213,97,numpad_1
23,18,3525,3619,10,enter
23,19,0,109,105,numpad_9
23,19,312,421,97,numpad_1
23,19,577,686,100,numpad_4
23,19,873,967,97,numpad_1
23,19,1139,1232,105,numpad_9
23,19,1466,1575,99,numpad_3
23,19,1763,1841,103,numpad_7
23,19,2028,2137,103,numpad_7
23,19,2277,2387,102,numpad_6
23,19,2605,2730,97,numpad_1
23,19,2933,3057,10,enter
24,0,0,62,105,numpad_9
24,0,530,624,97,numpad_1
24,0,920,967,100,numpad_4
24,0,1326,1404,97,numpad_1
24,0,1778,1841,105,numpad_9
24,0,2200,2278,99,numpad_3
24,0,3463,3526,103,numpad_7
24,0,3650,3728,103,numpad_7
24,0,4290,4368,102,numpad_6
24,0,4633,4696,97,numpad_1
24,0,6100,6178,10,enter
24,1,0,62,105,numpad_9
24,1,437,499,97,numpad_1
24,1,780,873,100,numpad_4
24,1,2075,2137,97,numpad_1
24,1,2730,2792,105,numpad_9
24,1,3775,3853,99,numpad_3
24,1,8377,8424,103,numpad_7
24,1,8595,8658,103,numpad_7
24,1,9531,9578,102,numpad_6
24,1,9890,9937,97,numpad_1
24,1,10577,10655,10,enter
24,2,0,62,105,numpad_9
24,2,374,437,97,numpad_1
24,2,686,717,100,numpad_4
24,2,936,983,97,numpad_1
24,2,1685,1747,105,numpad_9
24,2,2106,2184,99,numpad_3
24,2,2652,2745,103,numpad_7
24,2,2870,2917,103,numpad_7
24,2,3385,3463,102,numpad_6
24,2,3853,3884,97,numpad_1
24,2,4352,4399,10,enter
24,3,0,46,105,numpad_9
24,3,358,436,97,numpad_1
24,3,717,780,100,numpad_4
24,3,1014,1076,97,numpad_1
24,3,1606,1653,105,numpad_9
24,3,2293,2371,99,numpad_3
24,3,3120,3166,103,numpad_7
24,3,3322,3369,103,numpad_7
24,3,3837,3900,102,numpad_6
24,3,4524,4602,97,numpad_1
24,3,6598,6661,10,enter
24,4,0,63,105,numpad_9
24,4,406,468,97,numpad_1
24,4,718,780,100,numpad_4
24,4,1030,1092,97,numpad_1
24,4,1545,1607,105,numpad_9
24,4,1950,2013,99,numpad_3
24,4,2637,2699,103,numpad_7
24,4,2824,2886,103,numpad_7
24,4,3417,3495,102,numpad_6
24,4,3775,3838,97,numpad_1
24,4,4197,4275,10,enter
24,5,0,94,105,numpad_9
24,5,374,468,97,numpad_1
24,5,686,749,100,numpad_4
24,5,998,1061,97,numpad_1
24,5,1981,2044,105,numpad_9
24,5,2387,2449,99,numpad_3
24,5,3026,3089,103,numpad_7
24,5,3214,3276,103,numpad_7
24,5,3666,3728,102,numpad_6
24,5,4118,4181,97,numpad_1
24,5,5944,6037,10,enter
24,6,0,93,105,numpad_9
24,6,483,546,97,numpad_1
24,6,858,936,100,numpad_4
24,6,1248,1294,97,numpad_1
24,6,1934,2012,105,numpad_9
24,6,2839,2901,99,numpad_3
24,6,4165,4196,103,numpad_7
24,6,4414,4461,103,numpad_7
24,6,5023,5085,102,numpad_6
24,6,5413,5475,97,numpad_1
24,6,5974,6037,10,enter
24,7,0,63,105,numpad_9
24,7,328,390,97,numpad_1
24,7,624,687,100,numpad_4
24,7,890,921,97,numpad_1
24,7,1342,1404,105,numpad_9
24,7,1732,1810,99,numpad_3
24,7,2278,2309,103,numpad_7
24,7,2434,2496,103,numpad_7
24,7,2840,2933,102,numpad_6
24,7,3214,3277,97,numpad_1
24,7,3635,3698,10,enter
24,8,0,94,105,numpad_9
24,8,422,484,97,numpad_1
24,8,780,843,100,numpad_4
24,8,1467,1529,97,numpad_1
24,8,2372,2434,105,numpad_9
24,8,2762,2840,99,numpad_3
24,8,3604,3667,103,numpad_7
24,8,3776,3838,103,numpad_7
24,8,4493,4556,102,numpad_6
24,8,4899,4946,97,numpad_1
24,8,5710,5788,10,enter
24,9,0,78,105,numpad_9
24,9,375,437,97,numpad_1
24,9,656,749,100,numpad_4
24,9,2762,2840,97,numpad_1
24,9,4634,4696,105,numpad_9
24,9,5866,5960,99,numpad_3
24,9,7535,7582,103,numpad_7
24,9,7738,7800,103,numpad_7
24,9,8596,8674,102,numpad_6
24,9,8971,9064,97,numpad_1
24,9,9891,9938,10,enter
24,10,0,94,105,numpad_9
24,10,421,468,97,numpad_1
24,10,749,811,100,numpad_4
24,10,1092,1155,97,numpad_1
24,10,1810,1888,105,numpad_9
24,10,2403,2496,99,numpad_3
24,10,2949,3011,103,numpad_7
24,10,3136,3167,103,numpad_7
24,10,3729,3791,102,numpad_6
24,10,4119,4181,97,numpad_1
24,10,4587,4680,10,enter
24,11,0,78,105,numpad_9
24,11,406,499,97,numpad_1
24,11,811,874,100,numpad_4
24,11,1669,1701,97,numpad_1
24,11,2153,2231,105,numpad_9
24,11,2637,2683,99,numpad_3
24,11,3105,3151,103,numpad_7
24,11,3292,3339,103,numpad_7
24,11,3760,3822,102,numpad_6
24,11,4150,4212,97,numpad_1
24,11,4665,4743,10,enter
24,12,0,93,105,numpad_9
24,12,546,608,97,numpad_1
24,12,951,1029,100,numpad_4
24,12,1341,1419,97,numpad_1
24,12,2683,2745,105,numpad_9
24,12,3853,3915,99,numpad_3
24,12,5179,5210,103,numpad_7
24,12,5460,5522,103,numpad_7
24,12,6177,6240,102,numpad_6
24,12,6552,6614,97,numpad_1
24,12,7223,7316,10,enter
24,13,0,78,105,numpad_9
24,13,390,453,97,numpad_1
24,13,765,811,100,numpad_4
24,13,2091,2184,97,numpad_1
24,13,2605,2730,105,numpad_9
24,13,3167,3229,99,numpad_3
24,13,3635,3697,103,numpad_7
24,13,3807,3869,103,numpad_7
24,13,4259,4337,102,numpad_6
24,13,4633,4696,97,numpad_1
24,13,5086,5133,10,enter
24,14,0,94,105,numpad_9
24,14,374,437,97,numpad_1
24,14,624,702,100,numpad_4
24,14,889,983,97,numpad_1
24,14,1404,1482,105,numpad_9
24,14,1794,1888,99,numpad_3
24,14,2356,2387,103,numpad_7
24,14,2512,2558,103,numpad_7
24,14,2980,3042,102,numpad_6
24,14,3370,3448,97,numpad_1
24,14,3853,3916,10,enter
24,15,0,78,105,numpad_9
24,15,375,468,97,numpad_1
24,15,640,718,100,numpad_4
24,15,890,968,97,numpad_1
24,15,1420,1482,105,numpad_9
24,15,1841,1919,99,numpad_3
24,15,2340,2403,103,numpad_7
24,15,2496,2559,103,numpad_7
24,15,2996,3074,102,numpad_6
24,15,3386,3448,97,numpad_1
24,15,3838,3900,10,enter
24,16,0,94,105,numpad_9
24,16,531,609,97,numpad_1
24,16,1077,1139,100,numpad_4
24,16,4243,4337,97,numpad_1
24,16,4711,4805,105,numpad_9
24,16,5725,5788,99,numpad_3
24,16,6178,6350,103,numpad_7
24,16,6350,6396,103,numpad_7
24,16,6896,6958,102,numpad_6
24,16,7270,7332,97,numpad_1
24,16,7894,7941,10,enter
24,17,0,78,105,numpad_9
24,17,374,421,97,numpad_1
24,17,639,702,100,numpad_4
24,17,1248,1294,97,numpad_1
24,17,1669,1716,105,numpad_9
24,17,2152,2215,99,numpad_3
24,17,2823,2870,103,numpad_7
24,17,2979,3057,103,numpad_7
24,17,3432,3510,102,numpad_6
24,17,3822,3884,97,numpad_1
24,17,4305,4368,10,enter
24,18,0,109,105,numpad_9
24,18,437,562,97,numpad_1
24,18,1108,1201,100,numpad_4
24,18,2122,2247,97,numpad_1
24,18,2808,2902,105,numpad_9
